Country	TIME_PERIOD	OBS_VALUE	ATTRIBUTE
Australia	2020	56455	AAGE_Age:Total_Sex:Total_Education:Total
Australia	2021	56600	AAGE_Age:Total_Sex:Total_Education:Total
Australia	2006	13.64833333	TO_Age:Total_Sex:Female_Education:Total
Australia	2004	83	LE_Age:Total_Sex:Female_Education:Total
Australia	2005	83.3	LE_Age:Total_Sex:Female_Education:Total
Australia	2006	83.5	LE_Age:Total_Sex:Female_Education:Total
Australia	2007	83.7	LE_Age:Total_Sex:Female_Education:Total
Australia	2008	83.7	LE_Age:Total_Sex:Female_Education:Total
Australia	2009	83.9	LE_Age:Total_Sex:Female_Education:Total
Australia	2010	84	LE_Age:Total_Sex:Female_Education:Total
Australia	2011	84.2	LE_Age:Total_Sex:Female_Education:Total
Australia	2012	84.3	LE_Age:Total_Sex:Female_Education:Total
Australia	2013	84.3	LE_Age:Total_Sex:Female_Education:Total
Australia	2014	84.4	LE_Age:Total_Sex:Female_Education:Total
Australia	2015	84.5	LE_Age:Total_Sex:Female_Education:Total
Australia	2016	84.6	LE_Age:Total_Sex:Female_Education:Total
Australia	2017	84.6	LE_Age:Total_Sex:Female_Education:Total
Australia	2018	84.9	LE_Age:Total_Sex:Female_Education:Total
Australia	2019	85	LE_Age:Total_Sex:Female_Education:Total
Australia	2020	85.3	LE_Age:Total_Sex:Female_Education:Total
Australia	2012	32.28789548	HSG_Age:Total_Sex:Female_Education:Total
Australia	2004	0.6	H_Age:Total_Sex:Female_Education:Total
Australia	2006	0.8	H_Age:Total_Sex:Female_Education:Total
Australia	2007	0.7	H_Age:Total_Sex:Female_Education:Total
Australia	2008	0.9	H_Age:Total_Sex:Female_Education:Total
Australia	2009	0.7	H_Age:Total_Sex:Female_Education:Total
Australia	2010	0.8	H_Age:Total_Sex:Female_Education:Total
Australia	2011	0.8	H_Age:Total_Sex:Female_Education:Total
Australia	2012	0.8	H_Age:Total_Sex:Female_Education:Total
Australia	2013	0.7	H_Age:Total_Sex:Female_Education:Total
Australia	2014	0.9	H_Age:Total_Sex:Female_Education:Total
Australia	2015	0.8	H_Age:Total_Sex:Female_Education:Total
Australia	2016	0.7	H_Age:Total_Sex:Female_Education:Total
Australia	2017	0.5	H_Age:Total_Sex:Female_Education:Total
Australia	2018	0.6	H_Age:Total_Sex:Female_Education:Total
Australia	2019	0.5	H_Age:Total_Sex:Female_Education:Total
Australia	2020	0.6	H_Age:Total_Sex:Female_Education:Total
Australia	2010	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2011	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2012	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2013	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2014	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2015	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2016	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2017	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2018	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2019	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2020	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2021	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2022	92.87295341	SS_Age:Old_Sex:Total_Education:Total
Australia	2007	5.234707355	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2008	3.300442457	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2009	5.958634377	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2010	4.248009682	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2011	3.578644514	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2012	5.254717827	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2013	5.031447411	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2014	5.605548859	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2015	4.027712822	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2016	3.62610364	LMIS_Age:Total_Sex:Total_Education:Primary education
Australia	2018	0.674708605	LTUR_Age:Total_Sex:Total_Education:Tertiary education
Australia	2021	0.919700503	LTUR_Age:Total_Sex:Total_Education:Tertiary education
Australia	2018	524.68611	SRS_Age:Total_Sex:Total_Education:Tertiary education
Australia	2010	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2011	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2012	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2013	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2014	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2015	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2016	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2017	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2018	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2019	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2020	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2021	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2022	93.69834065	SS_Age:Total_Sex:Total_Education:Secondary education
Australia	2010	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2011	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2012	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2013	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2014	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2015	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2016	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2017	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2018	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2019	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2020	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2021	10.83098277	NAB_Age:Old_Sex:Total_Education:Total
Australia	2007	1.424179554	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2008	2.281095028	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2009	3.545662403	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2010	3.020154476	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2011	2.123562336	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2012	3.010262489	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2013	2.550602436	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2014	3.852000475	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2015	3.522796631	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2016	3.187894821	LMIS_Age:Total_Sex:Male_Education:Total
Australia	2004	51.70550549	ER_Age:Old_Sex:Total_Education:Total
Australia	2005	53.47610068	ER_Age:Old_Sex:Total_Education:Total
Australia	2006	55.4217831	ER_Age:Old_Sex:Total_Education:Total
Australia	2007	56.51032428	ER_Age:Old_Sex:Total_Education:Total
Australia	2008	57.3186372	ER_Age:Old_Sex:Total_Education:Total
Australia	2009	59.0176733	ER_Age:Old_Sex:Total_Education:Total
Australia	2010	60.60851816	ER_Age:Old_Sex:Total_Education:Total
Australia	2011	61.15786556	ER_Age:Old_Sex:Total_Education:Total
Australia	2012	61.43040284	ER_Age:Old_Sex:Total_Education:Total
Australia	2013	61.39877106	ER_Age:Old_Sex:Total_Education:Total
Australia	2014	61.42219318	ER_Age:Old_Sex:Total_Education:Total
Australia	2015	62.11847099	ER_Age:Old_Sex:Total_Education:Total
Australia	2016	62.46647447	ER_Age:Old_Sex:Total_Education:Total
Australia	2017	63.58961767	ER_Age:Old_Sex:Total_Education:Total
Australia	2018	63.81450445	ER_Age:Old_Sex:Total_Education:Total
Australia	2019	64.47663766	ER_Age:Old_Sex:Total_Education:Total
Australia	2020	63.63179973	ER_Age:Old_Sex:Total_Education:Total
Australia	2021	65.37793716	ER_Age:Old_Sex:Total_Education:Total
Australia	2012	284.12518	ALS_Age:Young_Sex:Total_Education:Total
Australia	2012	270.06405	ANS_Age:Young_Sex:Total_Education:Total
Australia	2004	60.640072	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2005	62.907692	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2006	63.472088	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2007	63.865177	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2008	61.529007	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2009	66.119377	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2010	65.07019	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2011	65.794937	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2012	66.24485	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2013	60.332756	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2014	59.668468	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2015	58.48666	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2016	58.07053	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2017	58.893112	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2018	60.128365	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2019	61.919876	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2020	56.469299	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2021	59.654552	ER_Age:Total_Sex:Total_Education:Primary education
Australia	2014	91.2	PH+_Age:Total_Sex:Total_Education:Tertiary education
Australia	2017	90.8	PH+_Age:Total_Sex:Total_Education:Tertiary education
Australia	2014	7.6	LS_Age:Total_Sex:Male_Education:Total
Australia	2019	7.5	LS_Age:Total_Sex:Male_Education:Total
Australia	2020	7.1	LS_Age:Total_Sex:Male_Education:Total
Australia	2013	88.42316437	VT_Age:Young_Sex:Total_Education:Total
Australia	2010	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2011	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2012	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2013	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2014	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2015	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2016	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2017	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2018	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2019	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2020	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2021	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2022	69.62004304	FSAN_Age:Middle-aged_Sex:Total_Education:Total
Australia	2005	26.65354729	JS_Age:Old_Sex:Total_Education:Total
Australia	2015	25.13966179	JS_Age:Old_Sex:Total_Education:Total
Australia	2012	30.29340852	HSG_Age:Total_Sex:Total_Education:Secondary education
Australia	2004	6.812295914	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2006	7.124164104	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2007	7.238930225	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2008	7.104997635	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2009	7.210476398	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2010	7.276697159	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2011	7.467357635	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2012	7.859875679	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2013	8.746431351	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2014	8.846117973	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2015	9.362943649	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2016	11.48482037	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2017	12.49685574	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2018	12.01218796	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2019	12.27882195	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2020	11.61157608	SAD_deaths_Age:Total_Sex:Female_Education:Total
Australia	2004	78.756203	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2005	79.842407	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2006	80.391235	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2007	80.511581	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2008	80.865669	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2009	80.237244	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2010	80.467789	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2011	80.742584	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2012	80.493423	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2013	77.702675	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2014	77.342133	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2015	77.96656	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2016	78.176628	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2017	78.158249	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2018	77.335503	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2019	79.007721	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2020	74.49202	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2021	79.102539	ER_Age:Total_Sex:Total_Education:Secondary education
Australia	2018	530.84566	SSS_Age:Total_Sex:Total_Education:Tertiary education
Australia	2006	64.75477277	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2007	60.85594023	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2008	63.21152585	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2010	63.56451169	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2011	63.8944604	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2012	65.39090478	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2013	66.66722119	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2014	62.34432775	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2015	62.64287463	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2016	65.95322552	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2017	61.84963947	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2018	64.91901245	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2019	64.31097069	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2020	66.95441587	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2021	67.29381299	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2022	69.44611594	FSAN_Age:Total_Sex:Total_Education:Total
Australia	2004	84.5	PH+_Age:Total_Sex:Female_Education:Total
Australia	2007	85.3	PH+_Age:Total_Sex:Female_Education:Total
Australia	2011	85.4	PH+_Age:Total_Sex:Female_Education:Total
Australia	2014	85.1	PH+_Age:Total_Sex:Female_Education:Total
Australia	2017	85.6	PH+_Age:Total_Sex:Female_Education:Total
Australia	2004	28476	HDI_Age:Total_Sex:Total_Education:Total
Australia	2005	28730	HDI_Age:Total_Sex:Total_Education:Total
Australia	2006	29777	HDI_Age:Total_Sex:Total_Education:Total
Australia	2007	30911	HDI_Age:Total_Sex:Total_Education:Total
Australia	2008	32475	HDI_Age:Total_Sex:Total_Education:Total
Australia	2009	32205	HDI_Age:Total_Sex:Total_Education:Total
Australia	2010	33505	HDI_Age:Total_Sex:Total_Education:Total
Australia	2011	34050	HDI_Age:Total_Sex:Total_Education:Total
Australia	2012	33617	HDI_Age:Total_Sex:Total_Education:Total
Australia	2013	34011	HDI_Age:Total_Sex:Total_Education:Total
Australia	2014	34468	HDI_Age:Total_Sex:Total_Education:Total
Australia	2015	34472	HDI_Age:Total_Sex:Total_Education:Total
Australia	2016	34746	HDI_Age:Total_Sex:Total_Education:Total
Australia	2017	34994	HDI_Age:Total_Sex:Total_Education:Total
Australia	2018	35452	HDI_Age:Total_Sex:Total_Education:Total
Australia	2019	36485	HDI_Age:Total_Sex:Total_Education:Total
Australia	2020	37911	HDI_Age:Total_Sex:Total_Education:Total
Australia	2021	38722	HDI_Age:Total_Sex:Total_Education:Total
Australia	2018	518.572084	SRS_Age:Total_Sex:Female_Education:Total
Australia	2010	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2011	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2012	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2013	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2014	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2015	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2016	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2017	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2018	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2019	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2020	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2021	13.75721693	NAB_Age:Middle-aged_Sex:Total_Education:Total
Australia	2014	7.7	LS_Age:Old_Sex:Total_Education:Total
Australia	2019	7.7	LS_Age:Old_Sex:Total_Education:Total
Australia	2020	7.4	LS_Age:Old_Sex:Total_Education:Total
Australia	2007	1.767270803	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2008	1.907107949	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2009	2.204021931	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2010	1.924436688	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2011	1.976718903	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2012	1.769195318	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2013	2.881723642	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2014	1.833383322	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2015	2.604066133	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2016	2.357880592	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Australia	2006	33.55220703	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2007	35.58337398	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2008	33.56848101	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2010	35.50665901	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2011	32.93458426	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2012	30.76546592	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2013	31.06940453	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2014	34.40805964	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2015	35.0429552	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2016	30.82422074	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2017	35.44935048	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2018	33.29326894	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2019	31.45244393	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2020	31.45026371	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2021	31.29145703	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2022	29.40303145	Not FSAN_Age:Total_Sex:Total_Education:Total
Australia	2004	8.7062817	NEET_Age:Total_Sex:Male_Education:Total
Australia	2005	8.0071211	NEET_Age:Total_Sex:Male_Education:Total
